10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
10000;110000;
